uid,username,banned
21178,mofumofu,0
21179,Jakuri,0
21180,Momiji,1
21181,Synky,0
21182,freewinslol,1
21183,beatshobon,0
21184,fleur,0
21185,Corposition,1
21186,Calisto,1
21187,MagnetmanEXE,0
21188,zackira555,1
21189,DumpsterStiggy,0
21190,LordGreener,1
21191,Ayyaudio,0
21192,kapdo,1
21193,Silvi,0
21194,blon,1
21195,deathangel,0
21196,Kotyatki,0
21197,FoxyCheat,0
21198,naytsuga,1
21199,hvukarl,0
21200,asdf11519,1
21201,Merristasis,0
21202,chyuaner,0
21203,tailsismygirlfriend,1
21204,Sappysapsap,1
21205,castsquarerobin,0
21206,Androix,1
21207,tay,0
21208,gatopenca,0
21209,Kibblre,0
21210,zxevik,1
21211,lYongl,0
21212,Kyhz,0
21213,Colonelcorn01,1
21214,dudcks903,0
21215,msmi73,0
21216,CLERIC,0
21217,xybernet,1
21218,K4tz,1
21219,cc,1
21220,AzureKaede,0
21221,jimboker,0
21222,Phazon,0
21223,dna150,1
21224,cap,1
21225,Flea,1
21226,yxxiloveyou2,1
21227,KaroxisKarma,1
21228,FKpoi,1
21229,Execute,1
21230,Delete,0
21231,Ultraman21,0
21232,taskmaster973,0
21233,CaptainQuarters,0
21234,srdealer,0
21235,Pactoxa,0
21236,VioletHatPurple,1
21237,Terminusz,1
21238,bioshock,1
21239,MrTimscampi,0
21240,saul_japancakes,0
21241,Tweak,0
21242,pablodinakinsito,0
21243,oywxuoll,1
21244,Fictional,0
21245,MrMunchiiez,0
21246,cirn0,0
21247,RedMasta,0
21248,varien,0
21249,Snowberries,0
21250,remnta,1
21251,nohyunjil,0
21252,smpn2,0
21253,kabitzin495,0
21254,nxrare,1
21255,Cire,1
21256,Ampped,1
21257,inxxim,1
21258,Xolmix,1
21259,xiaobao2346,1
21260,reiyashi,1
21261,klincher,1
21262,bigbeautifulwalls,1
21263,anemone,0
21264,fudovodo,1
21265,Lovenico,0
21266,Speck,1
21267,lumitrix,0
21268,ThisIsDuck,1
21269,Ov3rHell3XoduZ,1
21270,Ethayth,0
21271,taihen,1
21272,Kontchalowski,0
21273,KirbyCombo35,1
21274,abcbadabcba,1
21275,GASPACHO,1
21276,hitman,1
21277,Refluxkun,0
21278,TENMA0105,1
21279,furntree,1
21280,Spire,0
21281,smallboy720,1
21282,TrueLegend,1
21283,JynxTM,1
21284,cerealpacemaker,1
21285,Sleepy,0
21286,MrVaidax5,0
21287,juacito10,1
21288,Austin316,0
21289,GlitchedCode,1
21290,Kelevra,1
21291,Nikko485,0
21292,setoalpha552,0
21293,Giove,1
21294,CryoCrowds,1
21295,Hibiki_ext,0
21296,ACompletelyNormalDog,0
21297,andyscout,1
21298,DRON,0
21299,Icywindow,1
21300,Burd,1
21301,Kikansha,1
21302,ReliableChina,1
21303,KuronekoGamer,1
21304,easterncalculus,0
21305,seyren95,1
21306,funamizu,1
21307,aquabluu,1
21308,kaguyasan,0
21309,Izlude,0
21310,Relmo,1
21311,babytechno,1
21312,Soja,1
21313,ilikecatsalotihatedo,0
21314,sadpandantr,1
21315,zhgunapalmom,1
21316,Shiro,1
21317,Timelylemon,1
21318,bigkahuna421,1
21319,ktgster,1
21320,SassySpaceBee,1
21321,stretchydeath,1
21322,Demmon,1
21323,inboundTrick,0
21324,11t,1
21325,elgruntox,0
21326,frandlesama495,1
21327,mer71n,0
21328,Neop,1
21329,tasi788,0
21330,cutiecat,0
21331,Animurotta,1
21332,k952626713,1
21333,ConfucioDaoist,0
21334,mp645slix,1
21335,diamorphine,1
21336,Eclect,0
21337,Ashley,0
21338,dragomasta99,1
21339,hamichan,1
21340,fawwles,0
21341,YukikoSnowflake,0
21342,fa_nyan,0
21343,morgzey,0
21344,Nekrolysis,1
21345,Gotcha,0
21346,bmin,1
21347,Eocena,1
21348,linusred,0
21349,m0dking,0
21350,ClosetWeeaboo,0
21351,Ysuke,0
21352,VertigoSystems,0
21353,warmteen,1
21354,Corin,0
21355,Serachan,1
21356,SOTUI,1
21357,quickiez,0
21358,Lark,0
21359,7thDivinity,0
21360,ling751us,1
21361,Tiara,0
21362,Pixie,0
21363,Magnets,0
21364,franksoua,0
21365,gon124,1
21366,frndl,0
21367,ShadowKitten,0
21368,Fudgyking,0
21369,NK572,1
21370,piuchester,1
21371,NitroCoyote,1
21372,Jeremy10001000,0
21373,FriedGoat,1
21374,AshForReals,1
21375,intehweeds,1
21376,javaguru,0
21377,moe2dimension,1
21378,drwch,0
21379,Perdiloulou,1
21380,virus,0
21381,NyanRa30,0
21382,edelweiss,1
21383,sodartic,0
21384,Shadowfied,0
21385,HafizAkiyama,0
21386,G-Self,0
21387,Xyphorium,1
21388,CrispFunk,1
21389,nukeeagle6,1
21390,Ghentmn,1
21391,Reborn,0
21392,snake,0
21393,Embryon,1
21394,lordgabber,0
21395,nashsault1,0
21396,kubago,1
21397,mikeycp,0
21398,l1nax,0
21399,doerr,0
21400,reetzbeetz,1
21401,Rairyuu,1
21402,kjg200044,0
21403,22AcAv,0
21404,north,1
21405,MagixMan,1
21406,notEnigma,1
21407,dendocror,1
21408,Shabui,0
21409,creator,1
21410,powervr2,1
21411,Renard1911,0
21412,shprotov,0
21413,Saku210,1
21414,Junko,0
21415,ThundurFury,1
21416,Inf1e,1
21417,Yani,1
21418,NikWillOrStuff,0
21419,Neonlinx,1
21420,koreangameing,0
21421,Elendira,1
21422,whito,0
21423,Helix,0
21424,tbodiseno,1
21425,PrimeroseRomania,1
21426,M3OW,1
21427,Mr.Boo,0
21428,Badwhite,1
21429,jack980517,1
21430,shisyamo,0
21431,barrinlad,0
21432,KingShadowClock,1
21433,Crapo409,1
21434,kg2161012,0
21435,Hotbagels,1
21436,snesei,1
21437,Kupo,1
21438,xrinnenganx,0
21439,Gorribal,0
21440,SIP-8,0
21441,893TDN,0
21442,Mike8519,0
21443,andighan,0
21444,601,1
21445,tobycool,0
21446,P15ma,0
21447,Linu,0
21448,Janpeo,0
21449,shadowfr69,0
21450,Mitsuha,0
21451,fictionalist,0
21452,fcoxfromtj,1
21453,imoko,0
21454,Mogling,0
21455,Vytaan,1
21456,Euge,0
21457,nt1001,1
21458,mavlord900@gmail.com,1
21459,Xitogun,1
21460,Hiro_Konobu,1
21461,wailord2700,0
21462,Zman75,0
21463,Arteshi,0
21464,Gumi,0
21465,boerck,0
21466,MagicNAT,0
21467,Tioquemadito,1
21468,Enhu,1
21469,siege9,0
21470,ncras,1
21471,bambooXZX,0
21472,jota,0
21473,bubeatbun,1
21474,LordCorgi,0
21475,Ponoyoshi,0
21476,1727338648,1
21477,yougo96,0
21478,Galichou,1
21479,isylphia,1
21480,Esse78,0
21481,Seagan,1
21482,xybur,0
21483,HunterXZelos,0
21484,Naryu,0
21485,Ugi,1
21486,Tendou,1
21487,Wakaruwa,0
21488,WayOFF,1
21489,reeby,1
21490,Dar214,1
21491,NoBullyRanger,1
21492,mrdumpling64,1
21493,Bryakuma,0
21494,nico,1
21495,JustinGG,1
21496,Owen,1
21497,falconer0101,1
21498,thepro365,0
21499,Palt,0
21500,diodex,0
21501,weetabix_su,0
21502,Dock,0
21503,withhelde,0
21504,katyparry,1
21505,Victoire,0
21506,2mbkage,0
21507,beltarlitz,0
21508,asdfasdfasdfasdf,1
21509,pokemonpony,1
21510,AcTioneer231,1
21511,Keahi,1
21512,MooNiZZ,1
21513,DevilNex,1
21514,buddy1477,0
21515,pentum533,0
21516,Chubaka,0
21517,noire,0
21518,fennecin,0
21519,LEDASTRAYTAY,1
21520,bioftw,0
21521,flachunter22,0
21522,MBART,1
21523,Broccoly,1
21524,FHaze,0
21525,SweetestTaboo,1
21526,Mendion,1
21527,1925ki,0
21528,benjaboyy,0
21529,ryutesting,1
21530,kombat,0
21531,NadekoSDVX,0
21532,Wormy217,0
21533,JimmySho,1
21534,coccojack,1
21535,Vibri,0
21536,yayoi78,0
21537,Kaoplay,1
21538,b1000k,0
21539,and24,0
21540,expanse,0
21541,Slyvi,1
21542,Gondar,1
21543,Coal,1
21544,Consul,1
21545,swishkebab,0
21546,cz5hxzrr,0
21547,jjasser,1
21548,nightmare507,0
21549,oshinog,1
21550,Clewing,1
21551,Saji,1
21552,Shadient,1
21553,justintime20,0
21554,Limbonic,0
21555,NickTeamSun,1
21556,Nogard,1
21557,TheLetter10,1
21558,chengxiao,0
21559,neko_koneko,0
21560,jet,1
21561,SeekingTheRare,1
21562,Prinzler,0
21563,Astarte,1
21564,dsyilexci,0
21565,akairain,0
21566,don.adeet,0
21567,Fsidib,1
21568,yorgje,0
21569,Apollo2X,1
21570,ErinBear00,1
21571,Pochichi,1
21572,Paaatrick_,1
21573,dxnoob,1
21574,EzLyn,0
21575,asonate,1
21576,Sinister,0
21577,pixeldesu,0
21578,JoyHappy,1
21579,Xx_Strike_xX,1
21580,arrowbit,1
21581,JubiP,0
21582,rosecross,0
21583,SylianKouhai,0
21584,nandakanda,0
21585,8888,1
21586,Tranmeister,0
21587,edam,1
21588,Khasper,0
21589,Mrpumperxo,1
21590,Myamori,0
21591,NedFlanders470,1
21592,AltAngel0/1,1
21593,tjd_exrave,1
21594,Speculative,1
21595,Snow,0
21596,sr.kinta,1
21597,MaxTransfer,0
21598,snapnet,1
21599,snaxxy,0
21600,Ginzo,0
21601,juice,1
21602,drjr1,0
21603,NegativeJolteon,1
21604,rosebox,1
21605,LeFatCat,1
21606,Bcoder,0
21607,DarkSynopsis,0
21608,might2887,0
21609,Produe_Sir,1
21610,Madklok,0
21611,Bottles_Kun,1
21612,Melo,0
21613,MK_fanku,1
21614,Autobeat,0
21615,test0117,0
21616,lunarkeys,0
21617,Kortflog,1
21618,vtc,0
21619,Kimgie,0
21620,kamaitachi,1
21621,dShadez,1
21622,Godhand,1
21623,Scratchii,1
21624,marshallracer,0
21625,Dank,1
21626,Turbanerror,1
21627,Lemmmy,0
21628,tfrederick,0
21629,namwen,1
21630,CakeFromSpace,0
21631,JasonBRZ,1
21632,fourribs,0
21633,russelg,0
21634,LoveHalation,0
21635,Setton,1
21636,aoinko,1
21637,Lorelei,0
21638,codejockeysa,0
21639,PouletFurtif,1
21640,tpoycheg,1
21641,jagman1x3,0
21642,LitFerret,1
21643,Corootai,1
21644,T.D.S.,0
21645,simo,1
21646,MeowPaz,1
21647,parodius,0
21648,Kartoffelsalat,1
21649,YaHao,0
21650,PBase,1
21651,algorm0rtis,1
21652,Juhkku,0
21653,LeeJay,1
21654,Smokee,1
21655,SilvasMT,1
21656,uiruki,0
21657,gopper,0
21658,SonofDad,0
21659,Hanyoro,1
21660,Utaha,0
21661,cstarflare,0
21662,Moldypie,0
21663,dualgun,0
21664,Chrysallia,1
21665,pirm,0
21666,Clockwork,1
21667,cancan,0
21668,xoltan,1
21669,mop,0
21670,seedy,1
21671,TakoIsNotDJ,0
21672,4199,1
21673,raninaya,1
21674,FutamasterCAV,1
21675,hakeru,1
21676,piuknot,1
21677,cailne,1
21678,Lemonosity,1
21679,uhmmdur,0
21680,GAIJINx,0
21681,SkATToXX,1
21682,SyNoon,0
21683,interstellarknights,1
21684,NESLolo32,1
21685,ykz,1
21686,Lafrenze,0
21687,Limkum,0
21688,swahen,0
21689,supergoldzero,1
21690,xelost11,1
21691,Adore,1
21692,MRL,0
21693,Oracle_0208,1
21694,Ryoki,1
21695,ryudo18,1
21696,harunya,0
21697,shmeowz,1
21698,alchemist37,1
21699,mon,0
21700,nativeotaku,0
21701,MagesNeedCastles,0
21702,TellMeMore,1
21703,goeo_,0
21704,Patcy,0
21705,kwipper@gmail.com,1
21706,Randgris_Lhz,0
21707,syphon113,1
21708,ardock225,0
21709,Paracel_007,0
21710,yifanc62,1
21711,LordVysh,0
21712,lucentluna,0
21713,z26x,0
21714,hahho,0
21715,flip_,0
21716,Tomoyito,1
21717,Aristeia,0
21718,L1NM,1
21719,extraice,0
21720,ShiroShi,0
21721,crt,1
21722,Keepo,1
21723,fattestlarry,0
21724,nsongster,1
21725,psyrate,1
21726,kurus,0
21727,andrea74877,0
21728,dezly,1
21729,rymmkon,0
21730,Izanaginokami,1
21731,becn0ir,1
21732,RandomGuy95,0
21733,GhostManX,1
21734,Azorae,1
21735,vaje260100,1
21736,Jet594,0
21737,zerorush,0
21738,SonicHack,0
21739,winooxx,0
21740,USuxBuyAWii,1
21741,Narukami,1
21742,akuma,1
21743,jimmymeow159357,0
21744,Jat,1
21745,Hoppy,0
21746,sprinuko,0
21747,Halozy,0
21748,DirtyD,1
21749,EvasiveDrop,1
21750,kyouko573,0
21751,tcy3086,0
21752,intix,1
21753,erpon,0
21754,taimiso0319,0
21755,SnickySnacks,1
21756,mincuriie,1
21757,Nnyath,1
21758,dukenukemnever,1
21759,MrStrummy,0
21760,Hinpoppo,1
21761,XIAOFANG,0
21762,SaphiroAzure,0
21763,meola,1
21764,zeromaderazo,1
21765,zawa,0
21766,Ceyl,1
21767,CirnoBaka,1
21768,windytsf,0
21769,bulli,1
21770,haolun,0
21771,pockydesu,1
21772,Sylvaria,0
21773,Hypersonik,0
21774,Teeto,1
21775,android,1
21776,Freeflow,0
21777,Anton376,1
21778,SpaceVector,0
21779,BanWiz,1
21780,CaptainHowdy,1
21781,setoseishun,1
21782,DimonArz,0
21783,AxorPL,0
21784,Gaztrodon,1
21785,mushimushi,1
21786,sisyamo3,0
21787,Slijmnerd,1
21788,OrangePledge,1
21789,JustRandom,0
21790,srghsertyer,1
21791,iakdevel,0
21792,jojozoli,0
21793,Nakawa,1
21794,nomodplayer,0
21795,mintegral,0
21796,bajisci,0
21797,Linavahle,0
21798,frolow,0
21799,asuka,1
21800,monty488,0
21801,Elexon,0
21802,Janu,1
21803,ArmaRood,0
21804,Kokonut,1
21805,Raie,1
21806,WildDog26,1
21807,L_Saki,0
21808,Ian,0
21809,CatBud,0
21810,darksim10,1
21811,BravoIIDX,1
21812,jenefaisquepasser,1
21813,Enka,1
21814,AceoftheSwordz,1
21815,Montjuleant,1
21816,cp1809,1
21817,simbacat04,1
21818,KXVIGames,1
21819,jaenbeorht,1
21820,ipfaffy,1
21821,skipper008,1
21822,DALOLI,0
21823,smiledk420,1
21824,lordvaldomero,1
21825,KumaKami,1
21826,SLG|Sonii,0
21827,teketekedon,0
21828,GravityX,1
21829,GrubScrub,0
21830,CaptainCLASSIX,0
21831,Yamato_fr,1
21832,kendotlibero,0
21833,nirdier,0
21834,KevinDGAF,1
21835,maxexclamationpoint,0
21836,korewa,0
21837,DJ_Toyakun,1
21838,Reen,1
21839,ganzel,1
21840,Nok,1
21841,mingmecha,0
21842,H2o,1
21843,Heavenization,0
21844,404Ender,0
21845,GStrike,0
21846,3bai-ice-cream1175,0
21847,Sauce,0
21848,Jokey,0
21849,iamevn,0
21850,Bernkastel,0
21851,CharlisMadCut,1
21852,chef,1
21853,PianoTori,1
21854,Scytar,0
21855,burlivesofthedowns,1
21856,RoxieScroggs,0
21857,NovianViolet,1
21858,Hamu,1
21859,msx332,1
21860,Krypt_koopa,1
21861,Exooodus,0
21862,Finale,0
21863,Eschatoast,0
21864,Neptorinum,1
21865,Crusts,0
21866,Aste-,0
21867,cenoxos,0
21868,inperd,0
21869,djCHKDSK-old,1
21870,Developtent,1
21871,MoonJoonYoung,0
21872,skyjump_nano,0
21873,Sayuha,1
21874,kittyinvader,1
21875,Epistechne,0
21876,DrSquirrel,0
21877,Mokutai,1
21878,JapanPanda,0
21879,DunkinDNuts,1
21880,gehenna,0
21881,drhobo,1
21882,goodsun,0
21883,ChuckSteak,0
21884,ClassyXtra,1
21885,yuxiao,0
21886,Kybosche,0
21887,Sondrake,0
21888,katsuo,0
21889,Kenny388,1
21890,Keanu,1
21891,Error,0
21892,Seraban,1
21893,CaffeLatte,0
21894,bonjorno7,0
21895,toastedbread27,1
21896,Sairly,1
21897,rapharion,0
21898,senyai,1
21899,Aredawn,0
21900,chubichan,0
21901,1337g4m3r,0
21902,zydron,0
21903,Strength,0
21904,Auto,1
21905,Quessi,1
21906,ChlorisVola,1
21907,luokapes,0
21908,zafina_sanchez,1
21909,CBVL,0
21910,PrimoVictorian,1
21911,Linsang,0
21912,Cyph3rPunk,0
21913,toto015,1
21914,Excelektro,1
21915,Jay-ZDenton,0
21916,VITA,1
21917,Ikikaera,0
21918,ultima,0
21919,xxDaimaoSomaxX,0
21920,pandoraXhunter,1
21921,SolitudeDash,1
21922,bpbadda,1
21923,ShibayanFanboy12,1
21924,Newmz,1
21925,SteamyMash,1
21926,Topramen,1
21927,brigghius,1
21928,WorshipHK,1
21929,Kazuto,1
21930,ChipJockey,1
21931,Wizaad,0
21932,vincinuge,0
21933,TheHermit,0
21934,hyper,1
21935,rolodexoxo,1
21936,Wari,0
21937,fum1771,0
21938,moorea,1
21939,Dwimepon,1
21940,Neonfire,0
21941,deathwyvern1,1
21942,Matt.exe,0
21943,Suzukism,1
21944,Silvernux2049,0
21945,AwesomeusPrime,1
21946,Sassan,0
21947,fresse,1
21948,jet.set,1
21949,ChillingSpark,1
21950,Eternalskies,1
21951,yumemi,0
21952,phuztest2,1
21953,くっちゃ,1
21954,CyberKitsune,0
21955,pointfivenine,0
21956,winnowing,1
21957,moerietta,0
21958,Artardss,1
21959,SepticSauce,1
21960,StanChen,0
21961,MakesnoSensei,1
21962,Sounan,1
21963,VX_crt,0
21964,zenoy,0
21965,auriscope,1
21966,RedSniper,1
21967,whs,0
21968,Bdwinston,0
21969,CreamyMaymays,0
21970,chibo,0
21971,DesertWest725,1
21972,Kirito,0
21973,DELIGHTBOT,1
21974,SevenSeven,1
21975,rozenx3x,0
21976,rojikaru,0
21977,Hellfromabove,1
21978,tjs7531,0
21979,xleonq123,1
21980,IHazardI,1
21981,Happypress,1
21982,ASleepyCat,0
21983,ludovictor,0
21984,Yuri,1
21985,Marisame,0
21986,biemote,0
21987,Naomi,1
21988,brcurti22@gmail.com,1
21989,Gyo-,1
21990,qqzzzk,0
21991,Daiya,1
21992,Xephentor,0
21993,Flo,1
21994,MelonUnlimited,1
21995,Aldebarande,1
21996,thelaxone,0
21997,ShemHinazuki,0
21998,crazygamer411,0
21999,mcykin,0
22000,Sadcat,1
22001,LegendZero,1
22002,heartfelt,0
22003,Shadowfox31,0
22004,horse2f,1
22005,p31419,0
22006,virtue-,1
22007,ishmael573,0
22008,fishluv,0
22009,aCentauri,0
22010,sakuraigirl,1
22011,Sephiron,1
22012,donperi852123,0
22013,rabbittest,1
22014,A-M,1
22015,Stormlight,1
22016,overcast,0
22017,norezmape,1
22018,KOVACHEVIC,0
22019,futuchen,0
22020,mitsuriichikawa,1
22021,jokerus2001,0
22022,gomiog,0
22023,Yonoa,1
22024,Desol,0
22025,mocha,0
22026,pentile,1
22027,mInrOz,0
22028,mirumizure,0
22029,Pingüino,1
22030,Velvet,0
22031,kyonmode,1
22032,pak951,0
22033,Zibang,0
22034,MaxxSwagg,0
22035,familia90,0
22036,MKeist,0
22037,kodoku,1
22038,MasterDONGS,0
22039,Dar,1
22040,lumpia,0
22041,matias8823,1
22042,kurisufr,1
22043,goma,0
22044,TNOK,0
22045,Raztune,1
22046,Silver,0
22047,UpsetApple,0
22048,pkmg,0
22049,lead,1
22050,SoraCrosser,1
22051,Pants,0
22052,prinny,0
22053,Zyph,0
22054,khk731,0
22055,xyzhkd,0
22056,stetsVerneint,1
22057,Arctertre,0
22058,oddosaur,0
22059,Happyf33tz,1
22060,TashLoveMusic,0
22061,draconicroo,1
22062,naginagi,0
22063,bobothefish,0
22064,dsledge23,0
22065,October_Tiger,0
22066,betinhomtl,1
22067,Dendy,1
22068,ClassicOldSong,1
22069,dafty,0
22070,kris,0
22071,Kaorin,1
22072,Secudead,1
22073,licensetobill,0
22074,ty5wong,1
22075,KyleKaster,0
22076,r0cketlad,1
22077,KenshiroEditz,1
22078,sharu,0
22079,Sk37ch,1
22080,Elias,0
22081,Devillwithin,0
22082,izx,1
22083,Votum,1
22084,kaetwo,0
22085,Multiplatinum,0
22086,Neo,1
22087,RoguePointer,0
22088,darkshagk,1
22089,JLee,1
22090,zero_vectra,0
22091,magmag,1
22092,NoName,1
22093,moteofdust,1
22094,DoeAFemaleDear,0
22095,tn5421,0
22096,Dimensionofvalkyries,1
22097,moga,0
22098,Beekle,0
22099,Mufasa,0
22100,Eeveelutions,0
22101,Cheezy,0
22102,domo,0
22103,PlatinaMad,0
22104,likias,0
22105,pilzi,0
22106,Shadohhh,0
22107,nenoh1,1
22108,tinyshark,1
22109,ysw1238,0
22110,GTO!,1
22111,nyankoro,0
22112,T!,0
22113,Raymoo,0
22114,lsj1898,0
22115,meerkat,0
22116,orycteropus_afer,0
22117,J-Phoenix,1
22118,Seelen,1
22119,spacemako,0
22120,Aino,0
22121,Grumbledor,0
22122,armydood,0
22123,Gilmey,1
22124,Spy,0
22125,kxkixi,1
22126,ajouturtle,0
22127,akia,1
22128,Kayochin,1
22129,AureoleArk,0
22130,xxnenohixx,0
22131,croiX3,0
22132,Kurorak,0
22133,Neorin,0
22134,mikumiku,0
22135,underkgstar,0
22136,DanAdamKOF,0
22137,Statesman,1
22138,tomita114514,0
22139,ratikal,0
22140,NachtHemd,0
22141,cybersec,0
22142,SaedaSM,1
22143,scurrilous,0
22144,Unavailable,0
22145,iidxninja24,0
22146,azunyantv,0
22147,speedyspcfan,1
22148,fyunsic,1
22149,Kannibal,0
22150,MK1037,1
22151,saahr,1
22152,Joii,0
22153,Mysthiqa,1
22154,AncuL,1
22155,nekonyann,1
22156,FrostyAir,0
22157,Jonttualt,0
22158,Xecutar,0
22159,ICSU,1
22160,alfonsozg06,1
22161,yungbentai,0
22162,LeeGun,0
22163,kkyudrmfa,0
22164,lugia862,1
22165,zrisound,1
22166,saimon,0
22167,nonene,1
22168,emiriaaa,1
22169,Baba,0
22170,miui,0
22171,FNMDX111,0
22172,bean$,1
22173,PatrickCheung,1
22174,haven,0
22175,NeoMegaX,1
22176,daverblane,0
22177,bisuketo,1
22178,Korakov,1
22179,KLND,1
22180,boqqtzz,1
22181,SephsRevenge,1
22182,silentdragon,1
22183,Teno,0
22184,kirumin,1
22185,Aernoct,0
22186,Voltexian,1
22187,lmaonaw,1
22188,Xatheon,0
22189,SeaRay,0
22190,Fraisey,1
22191,Yuiiginagi,1
22192,Trapce,1
22193,AQUA.,0
22194,Skylee,0
22195,dldjdj,0
22196,laker90,1
22197,ShengDu,1
22198,Liam,0
22199,blackal1ce,0
22200,shimorz,0
22201,pcbidbot,1
22202,ZenocideGenius,1
22203,Marshmallow,1
22204,CrazyAz0Te,1
22205,anonymouse,0
22206,Yrneh87,0
22207,at451,1
22208,FrizzleFry1,1
22209,Xilver,0
22210,georgiapeach,0
22211,xXGeorge_foreman420X,0
22212,henayer,0
22213,articfox,0
22214,airichan,1
22215,totempole,1
22216,ddrman1234,1
22217,Moon,1
22218,ekineko,0
22219,HipOne,0
22220,d9n5jp,1
22221,Xurnub,0
22222,KawaiBunny,1
22223,Shancial,1
22224,Shady-chan,0
22225,chillbert,0
22226,beigemore,0
22227,lucy,0
22228,321stars,0
22229,SlaminSenpai,0
22230,Jendye,1
22231,kanauru,1
22232,zhon,0
22233,SEKAI,1
22234,jessemarthin,0
22235,Mnemocide,1
22236,DirtK,0
22237,Redcrystal,0
22238,koharu,1
22239,Gigantorxxviii,1
22240,Keeper,1
22241,Mohdoo,1
22242,djzmo,0
22243,k1ng0fqu33n5,0
22244,NiXxY,1
22245,Defcon,1
22246,luboise,0
22247,ducky,1
22248,SiGae,1
22249,Couliere,1
22250,Tayama,0
22251,NByuL,0
22252,Brimstail,1
22253,Ice9,0
22254,spanishnerd,1
22255,Vollux,0
22256,Acy,0
22257,Theadonn,0
22258,Tepes86,1
22259,ns18_bms,0
22260,TDBZ1686,1
22261,lraccoon,0
22262,dydwls916,0
22263,Hikatteru,1
22264,Fhy40,1
22265,kretek,1
22266,drip,1
22267,thosebananas,1
22268,ctkun,1
22269,Kaleodry,1
22270,Matikfull,1
22271,Lancel,0
22272,Amp,0
22273,Traesto,1
22274,ggthr,0
22275,Itora,1
22276,godspeed,0
22277,anything2eat,1
22278,Tommer,1
22279,Jibbles,0
22280,JonLajoie709,1
22281,YisoWS,1
22282,Tsukehime,1
22283,Arciel,0
22284,Aatsra,0
22285,G3kiganger3,0
22286,Tinosaurus,0
22287,littlesquare,1
22288,Dreiplex,1
22289,spaghetti,0
22290,Cheating,0
22291,Hejnus,0
22292,Nathyy,1
22293,ChiefSkittles,0
22294,czery,0
22295,flawless_nirvana,1
22296,WALKY,1
22297,Mukhkpnve,1
22298,Expression,1
22299,Zodawe,0
22300,Tehu,1
22301,Nebula,1
22302,Chichinyadesu,1
22303,CHIZU!,0
22304,Noobish,0
22305,RSMAX,0
22306,minch,0
22307,Nullific,0
22308,Willer,0
22309,Kaku,0
22310,ZVAARI,1
22311,thingsabound,1
22312,ShatteredWolf,1
22313,WorstPerson,1
22314,TheRandomMelon,1
22315,fmoo,1
22316,Chiseled,1
22317,Linada,0
22318,hannah,0
22319,kurufu,0
22320,asiaclonk,1
22321,Otylero,1
22322,ShadyNyan,0
22323,thomas157,0
22324,Vereki,1
22325,idontcarebear,0
22326,l33newhouse,1
22327,DownAboveLyfe,1
22328,TwistedMetal,0
22329,Neptunium_120,0
22330,hikari14,1
22331,Jeff52,1
22332,cmm0396,1
22333,hmph,0
22334,guusu,0
22335,ExtoCrss,1
22336,Dragoon,1
22337,Critical_Star,1
22338,DryadSophisticate,1
22339,YamaTreeRoo,0
22340,ngamer3k,1
22341,Kuurahoshi,1
22342,Luxary,0
22343,Mako,1
22344,Flonne,1
22345,eyecream,1
22346,マコト,1
22347,zeroangle1,1
22348,qhsjtm55,0
22349,silentblackcat,0
22350,septet,1
22351,OnoderaSora,1
22352,noman,0
22353,Misuzuwow,0
22354,Elreal,1
22355,kienfm10,0
22356,ferix,1
22357,doctordanger,1
22358,kuroneko032,1
22359,Espionage724,0
22360,K4nata,1
22361,Astaroth131,0
22362,RNDM_Bloke,1
22363,Alstom259,1
22364,Enkrypton,0
22365,kurvyyn,1
22366,coolshot02,1
22367,Flare-,0
22368,Nekogyo,0
22369,Zero-Agini,1
22370,Kennen,0
22371,checksplease,1
22372,yaramza,1
22373,burgerearmuffs,0
22374,Skraal,0
22375,Kori,0
22376,Pull,0
22377,Danshi,1
22378,black,0
22379,nomsar,1
22380,alukri1,1
22381,kalabalikconny,0
22382,Solid_Snake,1
22383,ottdogbuns,0
22384,AvalonIndustries,0
